"Country","age","1900","1905","1910","1915","1920","1925","1930","1935","1940","1945","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Angola",55,"22.49","24.97","27.73","30.79","34.19","37.96","42.15","46.81","51.98","57.72",64.091,71.168,70.905,75.605,60.708,81.988,88.459,123.358,143.266,165.159,159.895,183.14,197.522,275.214,344.802,389.298,513.844,613.569,751.468,913.785,1076.601,1274.444,1558.63,1918.83,2238.492,2524.189,3010.93,3541.061,4095.283,4599.757,5159.428
"Angola",60,"5.46","6.74","8.33","10.28","12.68","15.66","19.32","23.85","29.44","36.34",44.854,55.364,56.451,58.366,51.364,55.137,74.032,80.173,110.574,127.655,147.955,144.7,167.915,181.512,252.683,317.988,360.569,477.789,572.632,703.713,858.453,1014.481,1204.486,1477.293,1823.909,2133.652,2412.718,2885.381,3402.019,3943.743,4439.722
"Angola",65,"17.63","18.82","20.10","21.45","22.90","24.45","26.10","27.86","29.75","31.76",33.901,36.191,40.366,43.572,30.841,43.516,46.82,62.821,67.676,92.528,107.336,125.502,125.093,146.191,158.692,222.251,281.24,320.525,426.863,514.018,634.587,777.571,923.034,1100.773,1356.231,1681.93,1976.617,2244.702,2695.856,3191.153,3713.622
"Angola",70,"11.35","12.17","13.06","14.01","15.02","16.11","17.28","18.54","19.88","21.33",22.877,24.538,23.673,28.017,23.41,23.546,33.074,35.895,47.721,51.156,70.052,82.119,97.98,99.366,117.389,128.52,181.342,231.098,265.273,355.756,431.37,536.196,661.667,791.066,950.368,1179.524,1473.979,1744.632,1995.398,2412.463,2874.369
"Angola",75,"2.02","2.41","2.87","3.43","4.09","4.88","5.83","6.95","8.29","9.90",11.808,14.089,13.602,14,10.976,15.104,15.278,21.533,23.286,30.727,33.054,45.723,54.901,67.063,69.351,82.674,91.461,130.367,167.909,194.779,264.026,323.578,406.761,507.771,614.402,747.017,938.872,1187.168,1421.838,1644.369,2009.757
"Angola",80,"0.71","0.87","1.05","1.27","1.53","1.86","2.25","2.72","3.30","3.99",4.83,5.847,6.629,6.44,0.6,5.728,7.851,8.066,11.226,12.075,15.915,17.348,24.553,30.267,37.897,39.418,47.644,53.436,77.305,101.076,119.086,163.973,204.373,261.475,332.448,409.688,507.89,650.106,837.271,1020.323,1200.276
"Angola",85,"1.98","1.96","1.94","1.93","1.91","1.89","1.87","1.85","1.84","1.82",1.802,1.785,2.165,2.461,2.399,0.311,2.154,2.962,3.049,4.246,4.576,6.088,6.788,9.946,12.652,15.77,16.691,20.531,23.477,34.648,46.262,55.679,78.493,100.311,131.728,171.896,217.839,277.267,364.474,481.406,601.501
"Angola",90,"0.00","0.00","0.00","0.01","0.01","0.02","0.03","0.06","0.10","0.16",0.273,0.462,0.457,0.554,0.631,0.618,0,0.556,0.765,0.789,1.1,1.194,1.615,1.855,2.801,3.465,4.406,4.764,5.999,7.032,10.654,14.617,18.136,26.426,34.95,47.487,64.311,84.41,111.328,151.388,206.864
"Angola",95,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01",0.024,0.044,0.074,0.073,0.089,0.101,0.099,0,0.09,0.123,0.128,0.178,0.196,0.273,0.319,0.449,0.571,0.741,0.824,1.069,1.29,2.019,2.871,3.708,5.633,7.762,11.038,15.604,21.398,29.43,41.769
"Angola",100,"0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",0.001,0.002,0.004,0.007,0.007,0.009,0.01,0.01,0.001,0.008,0.012,0.012,0.017,0.019,0.027,0.029,0.041,0.054,0.071,0.082,0.109,0.136,0.216,0.322,0.437,0.685,0.995,1.477,2.187,3.146,4.536
"Armenia",0,"1.53","2.27","3.36","4.97","7.36","10.89","16.12","23.85","35.30","52.24",77.315,114.418,158.086,168.24,141.785,147.797,160.278,181.86,188.26,140.951,91.788,86.206,93.715,100.614,97.104,98.293,93.672,93.4,95.25,98.969,100.222,99.359,97.939,97.537,98.647,100.729,102.166,102.332,101.851,101.706,102.349
"Armenia",5,"2.22","3.07","4.25","5.88","8.14","11.26","15.59","21.58","29.87","41.35",57.241,79.236,117.673,161.831,174.085,149.338,149.332,156.868,179.842,167.059,132.373,89.633,80.985,92.815,100.229,96.743,97.946,93.341,93.078,94.934,98.656,99.914,99.057,97.641,97.244,98.358,100.441,101.879,102.048,101.57,101.424
"Armenia",10,"13,973.36","8,505.70","5,177.49","3,151.58","1,918.39","1,167.74","710.81","432.68","263.37","160.32",97.587,59.402,82.04,121.224,167.987,176.745,150.073,149.537,155.574,157.144,158.264,128.196,86.157,80.307,92.565,99.982,96.501,97.705,93.106,92.847,94.705,98.429,99.688,98.832,97.42,97.025,98.139,100.223,101.662,101.83,101.355
"Armenia",15,"3.52","4.77","6.46","8.76","11.87","16.10","21.83","29.59","40.12","54.39",73.737,99.968,61.88,84.569,126.112,173.261,177.689,147.05,134.619,133.197,148.083,152.512,124.051,85.404,79.246,91.501,98.916,95.442,96.649,92.057,91.801,93.66,97.385,98.646,97.791,96.383,95.991,97.107,99.193,100.632,100.803
"Armenia",20,"107.74","104.35","101.08","97.90","94.83","91.85","88.97","86.17","83.47","80.85",78.308,75.849,102.499,64.248,88.093,136.026,183.53,173.977,142.152,110.612,125.009,139.485,146.676,122.949,83.57,77.426,89.672,97.084,93.616,94.829,90.245,89.992,91.855,95.58,96.843,95.993,94.588,94.199,95.319,97.404,98.846
"Armenia",25,"0.10","0.19","0.35","0.64","1.16","2.13","3.90","7.13","13.05","23.89",43.726,80.034,78.449,104.788,67.296,90.736,135.333,175.811,173.91,114.811,101.944,115.518,130.837,142.384,121.179,81.859,75.726,87.959,95.368,91.91,93.123,88.549,88.3,90.165,93.891,95.158,94.31,92.913,92.527,93.647,95.735
"Armenia",30,"0.24","0.38","0.62","1.00","1.60","2.58","4.16","6.69","10.78","17.35",27.925,44.952,82.041,80.783,108.066,69.268,92.793,132.356,173.953,148.597,103.045,96.755,106.014,129.576,140.965,119.808,80.556,74.436,86.656,94.061,90.612,91.828,87.266,87.024,88.891,92.619,93.889,93.048,91.654,91.273,92.4
"Armenia",35,"3,015.54","1,975.16","1,293.71","847.37","555.02","363.53","238.11","155.96","102.15","66.91",43.825,28.705,46.111,83.572,83.816,108.986,62.494,90.361,130.931,151.957,137.537,99.563,91.514,104.833,128.446,139.823,118.73,79.583,73.485,85.689,93.084,89.652,90.877,86.332,86.096,87.969,91.7,92.974,92.142,90.758,90.384
"Armenia",40,"19.40","20.92","22.55","24.31","26.21","28.25","30.46","32.84","35.40","38.16",41.141,44.352,29.543,47.214,85.818,84.129,106.815,61.011,89.142,113.785,141.412,128.636,95.921,90.254,103.854,127.388,138.742,117.759,78.78,72.72,84.896,92.284,88.879,90.117,85.598,85.375,87.258,90.991,92.278,91.459,90.09
"Armenia",45,"12.15","13.59","15.20","16.99","19.00","21.25","23.77","26.58","29.72","33.23",37.166,41.562,44.914,30.382,48.77,86.758,82.856,104.237,60.062,74.96,105.678,131.438,119.373,94.3,89.222,102.757,126.163,137.488,116.689,77.984,71.985,84.12,91.5,88.14,89.397,84.922,84.723,86.618,90.362,91.663,90.868
"Armenia",50,"0.24","0.38","0.60","0.95","1.50","2.38","3.75","5.94","9.38","14.84",23.453,37.077,41.918,45.123,31.289,53.144,87.944,82.604,102.896,50.704,67.229,96.212,120.763,116.721,92.854,87.902,101.339,124.554,135.838,115.328,77.055,71.151,83.228,90.596,87.304,88.592,84.184,84.02,85.94,89.695,91.023
"Armenia",55,"1.94","2.43","3.04","3.81","4.77","5.97","7.48","9.36","11.72","14.68",18.384,23.022,36.73,41.537,45.284,33.061,54.602,86.451,81.909,94.598,45.417,64.875,85.682,116.963,114.141,90.881,86.128,99.424,122.361,133.597,113.516,75.872,70.112,82.102,89.453,86.26,87.598,83.288,83.179,85.133,88.908
"Armenia",60,"2,224.07","1,433.53","923.99","595.56","383.87","247.43","159.48","102.79","66.26","42.71",27.526,17.742,22.357,35.56,41.039,43.32,33.041,51.913,84.026,71.659,87.921,41.921,61.336,81.469,112.885,110.374,88.042,83.593,96.687,119.217,130.387,110.948,74.238,68.694,80.56,87.885,84.847,86.255,82.091,82.066,84.073
"Armenia",65,"7.70","8.58","9.55","10.63","11.84","13.18","14.68","16.34","18.20","20.26",22.557,25.115,16.569,21.017,33.921,37.798,39.405,30.04,47.901,74.336,61.992,80.49,37.192,56.197,76.729,106.693,104.682,83.768,79.78,92.557,114.46,125.522,107.07,71.798,66.576,78.242,85.532,82.723,84.242,80.304,80.401
"Armenia",70,"12.58","13.09","13.62","14.17","14.74","15.33","15.95","16.59","17.26","17.96",18.683,19.436,21.958,14.743,19.164,28.286,32.491,33.87,25.877,39.773,62.79,51.398,68.972,32.139,50.547,69.432,97.141,95.855,77.115,73.82,86.065,106.935,117.785,100.885,67.893,63.174,74.507,81.705,79.259,80.939,77.361
"Armenia",75,"4.01","4.49","5.04","5.65","6.34","7.11","7.98","8.95","10.03","11.25",12.62,14.154,15.171,17.43,12.284,14.882,22.88,25.258,26.139,19.766,30.893,46.424,38.159,54.49,26.455,42.048,58.383,82.53,82.225,66.756,64.463,75.789,94.909,105.328,90.824,61.503,57.582,68.303,75.313,73.424,75.35
"Armenia",80,"1.38","1.60","1.86","2.15","2.50","2.90","3.36","3.90","4.52","5.24",6.08,7.052,7.962,8.691,10.135,8.275,9.628,14.632,15.122,17.357,13.048,16.797,28.747,25.925,38.221,18.867,30.54,43.154,62.02,62.777,51.742,50.694,60.427,76.683,86.127,75.109,51.43,48.646,58.277,64.853,63.795
"Armenia",85,"1.73","1.82","1.91","2.01","2.12","2.23","2.34","2.46","2.59","2.73",2.868,3.017,3.719,4.463,5.235,6.369,5.106,5.908,7.816,8.112,9.694,7.49,9.663,16.76,13.987,21.16,10.735,17.852,25.883,38.137,39.55,33.363,33.422,40.715,52.704,60.326,53.619,37.36,35.944,43.759,49.467
"Armenia",90,"0.42","0.46","0.49","0.54","0.58","0.63","0.69","0.75","0.81","0.88",0.956,1.038,1.184,1.587,2.109,2.634,3.121,2.483,2.349,3.165,3.476,4.496,3.488,4.588,6.106,5.277,8.288,4.368,7.531,11.314,17.27,18.527,16.153,16.723,20.998,27.986,33.011,30.163,21.595,21.336,26.651
"Armenia",95,"0.07","0.08","0.09","0.10","0.11","0.12","0.14","0.15","0.17","0.19",0.205,0.227,0.274,0.348,0.538,0.78,0.94,1.101,0.663,0.649,0.943,1.134,1.458,1.179,1.006,1.395,1.262,2.075,1.143,2.062,3.238,5.166,5.786,5.273,5.688,7.434,10.34,12.684,12.052,8.976,9.21
"Armenia",100,"0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.03",0.03,0.033,0.04,0.055,0.083,0.141,0.2,0.244,0.209,0.143,0.141,0.213,0.26,0.359,0.176,0.139,0.187,0.183,0.296,0.196,0.32,0.525,0.874,1.068,1.059,1.174,1.568,2.263,2.966,3.119,2.624
"Azerbaijan",0,"1.50","2.40","3.83","6.13","9.80","15.66","25.03","40.01","63.95","102.21",163.378,261.141,341.663,410.095,380.228,344.049,340.415,390.479,457.983,434.007,336.474,297.755,325.314,401.441,389.499,375.492,366.557,388.333,403.032,407.818,407.863,408.661,413.989,421.261,428.664,434.014,436.86,440.242,445.207,450.878,457.582
"Azerbaijan",5,"12.15","15.33","19.33","24.38","30.75","38.78","48.91","61.68","77.80","98.12",123.748,156.074,251.311,330.825,399.29,372.634,337.205,333.711,383.786,455.32,432.209,333.594,296.194,324.313,400.294,388.443,374.596,365.781,387.601,402.347,407.19,407.292,408.133,413.496,420.799,428.227,433.597,436.467,439.872,444.855,450.54
"Azerbaijan",10,"45,085.11","26,359.08","15,410.88","9,009.99","5,267.71","3,079.77","1,800.59","1,052.72","615.47","359.84",210.38,122.999,155.304,250.183,329.487,397.859,371.468,330.576,332.968,388.878,454.6,435.736,341.164,295.869,323.993,399.862,388.059,374.254,365.473,387.299,402.057,406.912,407.034,407.891,413.264,420.58,428.017,433.4,436.275,439.692,444.682
"Azerbaijan",15,"41.81","48.41","56.05","64.89","75.14","87.00","100.73","116.63","135.04","156.35",181.031,209.606,122.629,154.864,239.525,328.684,396.964,365.873,324.233,336.965,393.987,465.868,439.51,341.177,295.833,323.606,399.418,387.654,373.89,365.141,386.965,401.73,406.604,406.746,407.619,413.003,420.332,427.782,433.174,436.062,439.491
"Azerbaijan",20,"48.37","54.51","61.44","69.25","78.05","87.97","99.15","111.75","125.96","141.96",160.007,180.343,208.95,122.253,154.404,235.626,327.754,388.388,340.062,326.933,340.591,404.705,477.064,439.54,341.159,295.328,323.082,398.803,387.083,373.368,364.655,386.477,401.253,406.145,406.309,407.207,412.611,419.959,427.423,432.833,435.737
"Azerbaijan",25,"1.62","2.46","3.74","5.67","8.61","13.06","19.81","30.06","45.61","69.21",105.005,159.324,179.707,208.209,121.815,150.043,231.567,320.712,379.474,343.363,329.256,339.965,415.474,476.637,439.126,340.445,294.736,322.459,398.065,386.396,372.73,364.062,385.874,400.659,405.577,405.77,406.694,412.124,419.488,426.974,432.403
"Azerbaijan",30,"1.72","2.50","3.63","5.27","7.65","11.12","16.15","23.47","34.09","49.52",71.946,104.518,158.707,178.988,207.354,119.367,145.586,228.654,313.391,375.789,346.416,327.217,339.622,414.805,475.654,437.909,339.539,293.981,321.665,397.121,385.518,371.921,363.308,385.118,399.914,404.863,405.097,406.06,411.517,418.909,426.423
"Azerbaijan",35,"628.59","515.91","423.43","347.52","285.22","234.10","192.13","157.69","129.42","106.22",87.18,71.552,104.037,157.937,168.075,201.85,116.765,140.939,225.377,305.183,371.765,343.019,325.573,338.677,413.284,473.698,436.188,338.256,292.917,320.549,395.809,384.304,370.81,362.279,384.091,398.909,403.906,404.201,405.215,410.721,418.148
"Azerbaijan",40,"44.64","47.41","50.35","53.48","56.80","60.32","64.07","68.05","72.27","76.76",81.523,86.584,71.137,103.39,156.897,162.541,195.967,115.528,135.995,214.575,296.428,365.649,340.051,323.951,336.548,410.605,470.765,433.606,336.345,291.338,318.908,393.884,382.536,369.203,360.801,382.62,397.478,402.555,402.936,404.028,409.599
"Azerbaijan",45,"226.90","206.56","188.04","171.18","155.83","141.86","129.14","117.56","107.02","97.42",88.686,80.734,85.858,70.491,102.384,150.37,156.376,191.297,113.762,127.864,203.011,291.314,359.942,337.113,320.493,333.013,406.491,466.27,429.669,333.442,288.954,316.44,391.005,379.905,366.814,358.615,380.447,395.368,400.557,401.068,402.287
"Azerbaijan",50,"8.17","10.14","12.57","15.59","19.33","23.97","29.73","36.87","45.72","56.70",70.321,87.208,79.546,84.504,69.306,100.569,142.631,156.986,184.909,105.814,118.602,197.738,286.031,354.406,331.248,315.106,327.679,400.296,459.528,423.784,329.124,285.422,312.791,386.767,376.036,363.315,355.41,377.272,392.287,397.646,398.356
"Azerbaijan",55,"0.37","0.59","0.95","1.53","2.45","3.94","6.34","10.19","16.39","26.36",42.377,68.137,84.78,77.248,81.977,69.878,97.367,137.6,155.368,169.93,96.39,114.32,191.339,278.099,344.759,322.592,307.263,319.928,391.329,449.795,415.312,322.922,280.357,307.578,380.718,370.528,358.334,350.861,372.768,387.917,393.525
"Azerbaijan",60,"703.37","541.95","417.58","321.75","247.91","191.02","147.18","113.40","87.38","67.33",51.876,39.971,64.62,80.381,73.223,78.809,68.914,87.579,129.962,136.025,152.003,89.201,108.506,182.327,265.922,330.282,309.695,295.6,308.446,378.07,435.438,402.836,313.805,272.929,299.942,371.881,362.488,351.088,344.251,366.226,381.594
"Azerbaijan",65,"13.53","15.14","16.95","18.98","21.24","23.78","26.62","29.80","33.36","37.35",41.807,46.801,36.376,58.901,73.385,65.303,73.296,60.548,75.813,107.871,113.792,132.935,80.007,99.947,168.978,247.241,308.16,289.977,277.792,290.892,357.784,413.426,383.672,299.787,261.492,288.176,358.223,350.066,339.859,333.974,356.049
"Azerbaijan",70,"41.95","41.24","40.54","39.86","39.18","38.52","37.87","37.22","36.59","35.97",35.365,34.766,39.492,30.859,50.239,59.654,54.633,61.426,50.079,61.387,81.845,93.263,108.612,69.008,87.419,148.607,218.734,274.282,259.715,250.313,263.669,326.134,378.893,353.467,277.563,243.271,269.3,336.235,329.92,321.519,317.109
"Azerbaijan",75,"2.50","3.08","3.80","4.70","5.80","7.15","8.83","10.90","13.46","16.61",20.507,25.314,25.521,29.376,23.264,36.291,42.863,41.612,46.678,35.868,42.942,58.161,68.916,84.941,54.219,69.328,119.067,177.088,224.468,214.788,209.148,222.481,277.8,325.699,306.52,242.737,214.437,239.235,300.859,297.204,291.53
"Azerbaijan",80,"9.67","9.84","10.01","10.19","10.37","10.55","10.73","10.92","11.11","11.31",11.503,11.704,15.051,15.65,18.588,15.185,22.345,29.76,28.639,30.136,19.832,26.415,35.366,46.684,55.654,36.058,46.869,81.844,123.853,159.678,155.371,153.744,166.118,210.599,250.559,239.177,191.966,171.854,194.118,246.982,246.764
"Azerbaijan",85,"17.18","15.33","13.68","12.20","10.89","9.71","8.66","7.73","6.90","6.15",5.489,4.897,5.293,7.111,7.726,9.582,8.16,12.506,17.354,15.321,14.774,9.287,14.05,19.021,23.044,28.075,18.625,24.797,44.408,68.902,91.073,90.788,91.996,101.744,131.954,160.527,156.529,128.335,117.216,134.949,174.951
"Azerbaijan",90,"3,916.50","1,935.85","956.85","472.95","233.77","115.55","57.11","28.23","13.95","6.90",3.409,1.685,1.633,1.802,2.467,2.74,3.484,3.038,4.758,5.832,5.099,4.613,3.488,5.349,6.241,7.767,9.761,6.684,9.204,17.047,27.366,37.403,38.545,40.371,46.133,61.798,77.572,78.077,65.985,62.054,73.551
"Azerbaijan",95,"0.00","0.00","0.00","0.00","0.00","0.01","0.02","0.04","0.08","0.17",0.366,0.78,0.423,0.395,0.421,0.559,0.614,0.769,0.656,0.95,1.161,0.924,1.034,0.794,1.05,1.269,1.635,2.13,1.516,2.171,4.188,7.002,9.97,10.71,11.696,13.936,19.454,25.477,26.724,23.518,23.039
"Azerbaijan",100,"0.02","0.02","0.02","0.03","0.03","0.03","0.04","0.04","0.05","0.05",0.058,0.065,0.142,0.084,0.062,0.054,0.062,0.062,0.064,0.076,0.111,0.122,0.118,0.129,0.094,0.123,0.154,0.203,0.272,0.215,0.296,0.576,1.008,1.516,1.755,2.009,2.481,3.562,4.923,5.602,5.391
"Bangladesh",0,"1,080.73","1,199.61","1,331.56","1,478.02","1,640.60","1,821.06","2,021.37","2,243.71","2,490.51","2,764.45",3068.531,3406.056,4168.295,4972.304,5786.082,6023.785,6805.658,7453.413,7802.669,7883.681,7979.205,7912.821,7483.66,7188.77,7007.986,7613.649,7733.223,7645.409,7324.583,7245.317,7347.052,7426.042,7419.198,7365.591,7326.168,7344.973,7393.255,7451.775,7481.431,7498.984,7509.947
"Bangladesh",5,"776.92","871.15","976.80","1,095.27","1,228.10","1,377.05","1,544.05","1,731.32","1,941.29","2,176.73",2440.724,2736.735,3091.343,3831.616,4603.729,5110.354,5663.587,6453.859,7124.001,7541.123,7696.679,7850.661,7827.678,7430.525,7167.474,6979.253,7588.142,7711.494,7627.059,7309.275,7231.912,7335.002,7415.126,7409.33,7356.677,7318.109,7337.555,7386.452,7445.441,7475.595,7493.584
"Bangladesh",10,"667.32","748.57","839.71","941.94","1,056.62","1,185.27","1,329.58","1,491.46","1,673.04","1,876.74",2105.234,2361.549,2656.918,3005.171,3731.691,4325.587,5015.608,5574.215,6369.378,7016.45,7443.998,7647.035,7810.937,7773.843,7381.842,7131.07,6946.884,7557.146,7682.257,7599.607,7283.602,7207.429,7311.348,7392.201,7387.076,7335.134,7297.106,7317.052,7366.361,7425.687,7456.198
"Bangladesh",15,"591.48","662.44","741.91","830.92","930.60","1,042.24","1,167.28","1,307.31","1,464.15","1,639.80",1836.523,2056.846,2315.687,2601.059,2939.175,3218.037,4271.604,4961.087,5521.987,6245.372,6913.205,7320.065,7460.424,7628.808,7609.85,7241.467,7001.189,6826.859,7437.826,7564.808,7484.246,7170.187,7095.36,7200.15,7281.858,7277.551,7226.395,7189.06,7209.572,7259.356,7319.159
"Bangladesh",20,"529.91","591.69","660.68","737.71","823.72","919.75","1,026.99","1,146.72","1,280.42","1,429.71",1596.395,1782.519,2005.513,2254.991,2531.155,2362.531,3130.57,4170.915,4893.662,5387.933,6147.64,6782.258,7126.625,7280.451,7496.756,7469.002,7111.549,6881.083,6709.626,7321.117,7450.085,7371.42,7059.543,6986.126,7091.937,7174.516,7171.222,7120.994,7084.487,7105.688,7156.066
"Bangladesh",25,"438.12","491.29","550.91","617.77","692.75","776.82","871.10","976.81","1,095.36","1,228.30",1377.365,1544.524,1731.729,1949.225,2193.409,2341.265,2186.792,2984.444,4083.744,4772.857,5292.644,6098.336,6737.699,7060.356,7268.12,7446.516,7421.95,7067.808,6840.113,6671.04,7282.623,7412.896,7335.889,7025.955,6953.799,7060.409,7143.853,7141.424,7092.047,7056.365,7078.251
"Bangladesh",30,"310.51","354.37","404.43","461.56","526.76","601.17","686.08","783.00","893.60","1,019.83",1163.882,1328.287,1495.164,1679.832,1894.904,2140.701,2174.192,2065.65,2911.386,3978.893,4678.268,5199.427,5970.449,6607.413,6984.129,7164.754,7348.994,7331.12,6980.568,6755.896,6589.385,7200.904,7332.435,7257.168,6949.24,6878.426,6985.946,7070.301,7068.805,7020.43,6985.646
"Bangladesh",35,"264.12","301.11","343.29","391.37","446.19","508.68","579.93","661.16","753.77","859.34",979.706,1116.928,1279.559,1444.699,1628.068,1842.209,2090.329,2123.638,2026.779,2842.341,3886.351,4561.363,5031.084,5807.433,6477.367,6850.844,7038.808,7230.493,7215.547,6869.303,6648.068,6484.241,7095.536,7228.446,7155.14,6849.548,6780.286,6888.789,6974.145,6973.845,6926.607
"Bangladesh",40,"165.12","193.32","226.34","264.99","310.25","363.25","425.29","497.93","582.97","682.54",799.12,935.609,1070.221,1229.796,1392.777,1572.909,1764.457,1999.952,2066.606,1973.638,2770.926,3773.972,4403.048,4887.241,5671.765,6353.468,6731.823,6925.72,7119.938,7108.83,6768.021,6550.795,6390.327,7001.193,7135.819,7064.953,6762.424,6695.092,6804.89,6891.586,6892.814
